id,danceability,energy,loudness,speechiness,duration_ms,acousticness,instrumentalness,liveness,valence,genre,song_name
3f9xcqxIGsm85RFjGEG2W9,0.85,0.542,-6.922999999999999,0.231,238853,0.53,0.0,0.0774,0.595,Dark Trap,Bird Is The Word
7t2eWdGWBTAxaXxaGqq9ts,0.743,0.411,-7.343,0.376,140657,0.254,0.0,0.292,0.3389999999999999,Dark Trap,Life Is Short
1hXn4XPjJ40toZWl2bWYZu,0.8759999999999999,0.759,-1.889,0.0513,168490,0.0224,0.000675,0.475,0.271,Dark Trap,Here We Go Again
4DgImhJ5lY30bQdY6zVsb4,0.665,0.8270000000000001,-5.597,0.147,201399,0.13,0.0,0.351,0.12,Dark Trap,Bloodshed
4zIMuGSdbGTahvHB7CloVR,0.81,0.585,-7.037000000000001,0.288,137107,0.248,0.0115,0.0959,0.281,Dark Trap,Wassup Bro!
1rr9KQgLpdA8gN307EufaA,0.618,0.743,-4.458,0.2339999999999999,151690,0.0191,0.0232,0.452,0.249,Dark Trap,ACT 2 - BirthOfTheSpaceGod
0NeiQDX41fUCbSVkek4qBQ,0.622,0.8590000000000001,-1.541,0.213,115862,0.0342,0.0,0.0797,0.296,Dark Trap,Grey Tee
2os38o5E7NoO4B2cx42h5V,0.674,0.6459999999999999,-9.423,0.4,123000,0.1169999999999999,0.0,0.104,0.222,Dark Trap,Sleeping Bag
4rLltALU0JVawcOAA88bnQ,0.628,0.53,-9.663,0.0855,162000,0.0608,0.0,0.0642,0.203,Dark Trap,Afterlife
0cITCVs87JVapD98fVnj7X,0.877,0.655,-5.3,0.0769,120059,0.00181,0.0,0.0948,0.119,Dark Trap,King Cobra (Drippin')
7Cq27Qc3WRyQ3ddwVslpVZ,0.585,0.895,-3.663,0.136,193567,0.0505,0.0042299999999999,0.32,0.181,Dark Trap,Heart Attack
3STThGLjuFSaoseZvWupmx,0.7170000000000001,0.925,-4.246,0.311,212245,0.244,0.0,0.287,0.412,Dark Trap,Chain$Aw
3IIArPxV2jUXk2zTKbzCVx,0.7140000000000001,0.853,-4.9,0.304,220656,0.205,0.0,0.1159999999999999,0.178,Dark Trap,"King, Scar."
44AH8XwgrebHvQAZJbSrsV,0.473,0.772,-6.332000000000001,0.317,307905,0.0212,0.0,0.3989999999999999,0.303,Dark Trap,P.T.S.D
3whnCBcKgmEstjzv3Kxruh,0.767,0.637,-7.859,0.442,136500,0.0673,0.0,0.105,0.536,Dark Trap,Brand New
0Z9sJ77J6qKd2HYv32ynUS,0.7190000000000001,0.7040000000000001,-5.23,0.093,297273,0.138,0.0,0.0753,0.0808,Dark Trap,Jukai
25EQ1EYpBTC26cRRoiLsTf,0.85,0.4579999999999999,-6.622999999999999,0.206,180454,0.00487,0.0,0.122,0.419,Dark Trap,Philosopher's Throne
2wf9bp4MkChojtljddWpbO,0.672,0.574,-4.663,0.0993,246773,0.0303,2.02e-06,0.18,0.106,Dark Trap,PRBLMS
5GxLshYIBBgkrW4a9aUVn0,0.758,0.716,-6.621,0.346,152999,0.607,9.52e-05,0.0653,0.565,Dark Trap,Back At It
6Ikh2kZIzZ2GEKpZfrV3D3,0.76,0.774,-6.593,0.172,191897,0.00972,0.000701,0.1989999999999999,0.493,Dark Trap,Fuck a Hoe (feat. $Uicideboy$)
1mWYAMktr6Ggh9paVLyc69,0.508,0.417,-8.699,0.0335,126380,0.0231,0.00207,0.128,0.337,Dark Trap,Broken
6AK1RhuJ2zNxPO15SGtRsf,0.8690000000000001,0.5720000000000001,-9.086,0.55,114495,0.0493,0.0,0.103,0.6579999999999999,Dark Trap,3 Xans
6Y80EzVMJjFp9Yxy50SN7D,0.985,0.525,-10.637,0.185,89234,0.0631,0.0,0.1159999999999999,0.425,Dark Trap,LoyaltyRunsDeepInDaLongRun
0UzDPAMBI8miCHsYoqRb7g,0.738,0.7120000000000001,-6.273,0.0897,161493,0.0226,0.0,0.0773,0.358,Dark Trap,Skywalker
3Q241k92c1I5sqKbdw6Ujb,0.675,0.574,-8.066,0.0559,155693,0.0121,1.11e-05,0.108,0.482,Dark Trap,White Wine
0Tts40MjmgraglRVSaggue,0.8759999999999999,0.726,-7.572999999999999,0.1009999999999999,211331,0.0489,4.02e-05,0.366,0.775,Dark Trap,Smoke Break
5O7aJIOY5BWvpCkQo23092,0.725,0.5539999999999999,-10.66,0.0858,233932,0.163,4.03e-06,0.489,0.231,Dark Trap,Louis V
4MrtFJI2CDTRJs9FXpBdGo,0.89,0.422,-7.894,0.113,135361,0.235,0.0,0.0925,0.374,Dark Trap,Fuck A Swisher
3DzuPzpdZtn3oFVZ9gcy0M,0.8490000000000001,0.413,-9.274,0.346,98655,0.00286,8.58e-05,0.106,0.4579999999999999,Dark Trap,RampartRange
6r7ULK6c5CLVvImjTIztl1,0.695,0.6859999999999999,-8.147,0.0478,93447,0.000424,0.0023,0.365,0.354,Dark Trap,Floor 555
6mAz8D1TmlTuef90dbNIiZ,0.8759999999999999,0.519,-6.531000000000001,0.143,175230,0.2019999999999999,0.0,0.108,0.158,Dark Trap,Plug Walk
6fxWseQSRKOF2nfkGbaJWO,0.4629999999999999,0.632,-9.577,0.0525,100260,0.3929999999999999,0.0,0.127,0.0894,Dark Trap,Haunt U
694J4C7mBU2dWxQBphFslt,0.7090000000000001,0.362,-13.556,0.249,187681,0.165,0.000132,0.107,0.455,Dark Trap,Buttcheeks
0kVivrCfN1ffLCno8z2TAJ,0.7709999999999999,0.5660000000000001,-5.607,0.264,134795,0.0939,1.07e-05,0.109,0.2319999999999999,Dark Trap,Back off Me
4uVrs1SNb31FknIkIOTF9t,0.136,0.821,-5.454,0.16,101983,0.0965,0.0291,0.325,0.0362,Dark Trap,Intro.Desolation
11NHApIN2R0DZJDypPYeFJ,0.476,0.495,-6.095,0.0242,137231,3.28e-05,0.915,0.506,0.114,Dark Trap,The Singularity
2jUav7K1nwfKyVosT94ACA,0.499,0.893,-5.803,0.14,162261,0.0731,1.03e-06,0.0907,0.108,Dark Trap,D(R)Ead
67lnnsYIuwF3cFmweH0DgS,0.851,0.634,-8.672,0.196,162614,0.26,0.882,0.0766,0.0399,Dark Trap,Trench Coat
0l2wHmelVoDebG5b3guSp6,0.241,0.928,-2.018,0.0543,107822,3.26e-05,0.0,0.612,0.4029999999999999,Dark Trap,"I've Seen Satan, He Has Dreadlocks"
263xCtrMwyZsXxYcibwNEk,0.622,0.635,-6.501,0.0418,150017,0.6509999999999999,7.88e-06,0.119,0.602,Dark Trap,Your Desire
1T6ahdAqK73fZ7UaN8lLMQ,0.745,0.703,-10.077,0.149,92690,0.0345,2.54e-06,0.095,0.402,Dark Trap,Byberry
15IO0wZKmtlASLBVAv2DbA,0.855,0.659,-5.867000000000001,0.092,152000,0.0773,0.0,0.0957,0.736,Dark Trap,Benadrylled
5bjvEzg9fG68IRMSrkVSot,0.5489999999999999,0.44,-12.024,0.472,300831,0.632,0.000779,0.0909,0.132,Dark Trap,Dream Journal
6aksxALGxEL6kOOvITALIm,0.7020000000000001,0.5670000000000001,-10.223,0.1969999999999999,195713,0.604,3.3e-05,0.359,0.195,Dark Trap,Hannah Baker
5LuB8k1xvs3cWKTgg7fM6l,0.53,0.732,-5.921,0.235,178182,0.0608,7.35e-05,0.073,0.4579999999999999,Dark Trap,20k
34eGYn0anbn2aEgdos5IBY,0.726,0.5489999999999999,-7.115,0.0925,159468,0.00587,3.6200000000000006e-05,0.345,0.0855,Dark Trap,Whatever
5R2pG7PUaEelpscZrA814W,0.708,0.423,-7.582999999999999,0.0555,144960,0.0156,0.000113,0.136,0.0712,Dark Trap,Nightstalker
5XGeOySEuf66LxJoVqzfeW,0.66,0.604,-7.0,0.421,114177,0.247,0.000128,0.196,0.435,Dark Trap,Headfuck
16We63cC503m1TMVeZlrvL,0.447,0.652,-3.729,0.0315,161178,0.0432,0.00371,0.184,0.0367,Dark Trap,sleep at night
0xWggLjkf1hLZB5cZP874Q,0.278,0.47,-15.062,0.0456,202286,8.6e-05,0.00235,0.148,0.0775,Dark Trap,Pulling Teeth
4OcxBd349UIgErVz81V2TY,0.321,0.949,-7.297000000000001,0.555,174587,0.0033399999999999,0.217,0.579,0.196,Dark Trap,AI
4BkM0A2FwgLB8Av8fKLMzg,0.542,0.923,-5.924,0.306,113333,0.0033399999999999,0.505,0.397,0.321,Dark Trap,Lazaretto
7pas6O1LYbaeChEFQBhPFU,0.688,0.6579999999999999,-4.155,0.0695,226397,0.105,1.89e-06,0.335,0.28,Dark Trap,coordinate
4HfaOznGhHYWqPtpLYz2PB,0.953,0.38,-4.941,0.261,116847,0.00957,0.0,0.127,0.128,Dark Trap,Rocket Ship
0mnVrUP1TAoO223C0N2NYI,0.8809999999999999,0.742,-3.736,0.0535,184782,0.14,2.49e-06,0.156,0.432,Dark Trap,Trap (feat. Lil Baby)
78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,-6.903,0.292,145543,0.0852,0.0,0.534,0.389,Dark Trap,Drip Too Hard (Lil Baby & Gunna)
4mIXmsA9lwT7sk8rkrnEFE,0.705,0.619,-5.862,0.085,237240,0.143,0.0,0.176,0.465,Dark Trap,Snow Globe (feat. NAV) - Remix
5J7oY1Dn3fME9mUEsZtGvd,0.782,0.449,-10.708,0.364,120000,0.268,4.11e-05,0.111,0.34,Dark Trap,1000
6Shhh5DVoTBp9KWV1hsba2,0.643,0.82,-6.281000000000001,0.174,163149,0.186,9.47e-06,0.1009999999999999,0.266,Dark Trap,Henny
2ZN1EnypRwsD38EoFRwmu9,0.73,0.581,-5.832999999999999,0.0828,180867,0.0295,1.3e-05,0.106,0.359,Dark Trap,Droptop in the Rain (feat. Tory Lanez)
65xzgxTCk4JcmhcHXtt7oL,0.648,0.5429999999999999,-9.082,0.213,216008,0.126,0.0,0.1009999999999999,0.192,Dark Trap,Flexin
3x5F5wMcutQ4Fluez44tZm,0.481,0.604,-6.299,0.377,182959,0.149,0.0,0.162,0.257,Dark Trap,HOOD
1CJzOLz3J4zhXSj3MFOmD5,0.738,0.581,-6.776,0.217,243050,0.28,0.0,0.1009999999999999,0.635,Dark Trap,For My Bros
20BSdaBpIUvUv6PUvqJN8l,0.84,0.539,-6.146,0.0965,219429,0.0423,1.34e-06,0.124,0.07,Dark Trap,Dope Game
1ttPzkTSpQUFcEGx8bjerL,0.936,0.7040000000000001,-5.47,0.457,214376,0.0632,0.0,0.104,0.5660000000000001,Dark Trap,Every Season
2H5CLUmtvo2VHEeWzMtUqW,0.908,0.499,-7.792999999999999,0.642,278760,0.267,0.0,0.078,0.114,Dark Trap,LOST (feat. Kid Cudi)
2FTOLKjQUswhpdMFq15Raf,0.925,0.628,-7.587000000000001,0.131,222533,0.0604,0.0,0.358,0.81,Dark Trap,SPEEDBOAT
4gmmRb6bZJffOOiww1JGTO,0.906,0.444,-8.692,0.384,235040,0.136,6.440000000000001e-05,0.173,0.6779999999999999,Dark Trap,No Heart
7gHZGXSJzM29WA384suYY2,0.8029999999999999,0.7190000000000001,-4.485,0.392,238425,0.344,0.0,0.425,0.5489999999999999,Dark Trap,Secure The Bag
7wBJfHzpfI3032CSD7CE2m,0.487,0.789,-3.69,0.044,270715,0.00947,4.05e-06,0.1889999999999999,0.0564,Dark Trap,STARGAZING
2JuKanDBTFLx1rVuypB8tQ,0.77,0.4589999999999999,-6.255,0.0646,169640,0.387,0.0,0.0792,0.418,Dark Trap,Blue Faces
0joQFwiBKmi6X1Iq5R1ubH,0.745,0.617,-7.22,0.144,346907,0.168,0.0,0.389,0.185,Dark Trap,Codeine Crazy
0et3KfGLKitEvAnvzIa4X0,0.887,0.627,-4.14,0.0468,165869,0.0428,0.0,0.109,0.326,Dark Trap,Who Shot Johnny?
0M52bTppxI3QQxan8ftIsY,0.574,0.812,-4.181,0.396,125513,0.00757,0.0,0.15,0.488,Dark Trap,Rari (feat. Future)
1u6rWB9oU2ngLcidsACqsM,0.6809999999999999,0.608,-8.302,0.0779,155727,0.0745,6.4e-05,0.108,0.175,Dark Trap,Days
6PHbWsTTlmQKF9i9VC1KFv,0.595,0.534,-8.747,0.318,225348,0.0106,0.00157,0.107,0.134,Dark Trap,Ridin Strikers
6dVZCbi9CYtD9LjAHXRjIG,0.72,0.424,-11.964,0.387,258427,0.0122,0.0126,0.4529999999999999,0.228,Dark Trap,Mask Off (feat. Kendrick Lamar) - Remix
6REbwUNlppTfcnV4d4ZoZi,0.5770000000000001,0.447,-5.892,0.2769999999999999,247800,0.00627,0.00022,0.0899,0.1889999999999999,Dark Trap,Swimming Pools (Drank)
3vCzerngFaftC640dbuh8B,0.755,0.631,-7.9,0.152,175686,0.0816,1.36e-05,0.111,0.525,Dark Trap,Lies About You (feat. Lil Durk)
0rGipWrGwAnZsaVkyiJpap,0.737,0.562,-8.156,0.373,168312,0.283,0.0,0.0727,0.457,Dark Trap,Day for Day
09GFuRGVmdfKNuGNcRxEJP,0.701,0.662,-7.013999999999999,0.316,148577,0.4029999999999999,0.0,0.109,0.616,Dark Trap,Neptun
3Z52thjMFyjbF5L35dcBwG,0.674,0.862,-3.4,0.231,244470,0.0189,0.0,0.113,0.357,Dark Trap,MiAMi (feat. Gunna)
1wJRveJZLSb1rjhnUHQiv6,0.581,0.662,-5.239,0.303,189487,0.0153,0.0,0.111,0.434,Dark Trap,Swervin (feat. 6ix9ine)
4JRe23RYB0fN3rkYj1Uqm2,0.747,0.557,-8.971,0.069,195200,0.369,3.53e-05,0.103,0.552,Dark Trap,12
7EtAE242kivzlxxOAL29bS,0.595,0.645,-4.872,0.108,157720,0.0866,1.74e-05,0.165,0.205,Dark Trap,Hardly
5yBkL33OP3NXvlBWZa6su4,0.768,0.484,-9.1,0.3279999999999999,137760,0.0816,0.0,0.342,0.5479999999999999,Dark Trap,Savage
6b4A1mLzePAHGn3XCicLAe,0.66,0.784,-7.696000000000001,0.285,236107,0.0806,0.0,0.113,0.642,Dark Trap,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D]
6pcywuOeGGWeOQzdUyti6k,0.847,0.733,-6.439,0.16,193591,0.0057399999999999,1.04e-05,0.151,0.2019999999999999,Dark Trap,Glock In My Lap
14PWHDV87nXiSuClZDsEYC,0.7440000000000001,0.674,-7.518,0.0641,200135,0.356,0.0,0.128,0.316,Dark Trap,Richard Millie Plain
1XRgIKC5TPwo7nWGyKqgG0,0.89,0.633,-5.475,0.168,233087,0.0232,0.000343,0.0993,0.425,Dark Trap,I Get the Bag (feat. Migos)
5ihDGnhQgMA0F0tk9fNLlA,0.861,0.4479999999999999,-8.256,0.111,265213,0.00761,0.000408,0.0902,0.0487,Dark Trap,Thought It Was a Drought
5BSz8sJO2YmKfNVQG7fq2J,0.772,0.7859999999999999,-5.337000000000001,0.24,247055,0.113,0.0,0.2019999999999999,0.233,Dark Trap,ULT
01Lr5YepbgjXAWR9iOEyH1,0.772,0.413,-8.193,0.089,246213,0.0361,0.0,0.111,0.211,Dark Trap,Love Sosa
5YP6yKgGGsXKukqxXypVAf,0.728,0.628,-4.766,0.191,189428,0.01,6.53e-05,0.0735,0.3929999999999999,Dark Trap,F&N
5lz22ruIyhbvO7Qw2Mt157,0.7829999999999999,0.621,-7.053,0.0782,144000,0.1689999999999999,0.153,0.0909,0.411,Dark Trap,Remember Me
7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,-7.985,0.0516,268434,0.145,3.06e-06,0.11,0.74,Dark Trap,Murder On My Mind
4Q3N4Ct4zCuIHuZ65E3BD4,0.497,0.489,-7.724,0.294,268187,0.0576,9.91e-05,0.122,0.231,Dark Trap,Tunnel Vision
4F6yN5FsFW10Ucx7cLCzBh,0.7929999999999999,0.395,-5.577999999999999,0.385,213287,0.2769999999999999,1.4e-05,0.109,0.129,Dark Trap,Ready (feat. Gunna)
2bSk87AVkCIIC3Bcligq1z,0.716,0.541,-7.909,0.149,247055,0.0021,0.0,0.115,0.387,Dark Trap,Life Goes On
2LNMhZ3YijTO7USmqjgJfG,0.794,0.4479999999999999,-4.771,0.0539,231333,0.591,0.0,0.109,0.588,Dark Trap,CLOUT COBAIN | CLOUT CO13A1N
6pUBrvKfJL4qmn95mxU7rC,0.603,0.67,-4.809,0.25,192099,0.0871,0.0,0.326,0.159,Dark Trap,Respect the Game
0ESJlaM8CE1jRWaNtwSNj8,0.743,0.5710000000000001,-6.053999999999999,0.145,213863,0.24,0.0,0.291,0.495,Dark Trap,beibs in the trap
2Am26UXisQ91vBLYdqd7Pa,0.7909999999999999,0.735,-4.763999999999999,0.16,211853,0.0427,0.0,0.134,0.497,Dark Trap,Underdog (Lil Baby & Gunna)
7wcyO1rrH3Ru4t659IjG41,0.7809999999999999,0.597,-6.794,0.23,149949,0.0415,0.0,0.152,0.544,Dark Trap,Crushed Up
2MyCT1iCuBUhcO8zbjOyRW,0.557,0.526,-9.499,0.3229999999999999,325853,0.00946,0.0,0.128,0.123,Dark Trap,Dance For Me (feat. NAV)
7fxSLnklnayJNBIKntXedZ,0.774,0.706,-6.494,0.355,185037,0.00163,1.28e-06,0.104,0.382,Dark Trap,Slidin
5pL7AIud5STzlQBlTJp7WT,0.799,0.636,-8.113,0.0852,129827,0.0423,0.0,0.106,0.439,Dark Trap,DIRTY DIANA
4HXydnNLWEAASziH3965ZE,0.7120000000000001,0.778,-6.738,0.0408,192692,0.00365,0.0,0.127,0.469,Dark Trap,Chicken Soup
5zsQiqQgr5Ta70y2czV280,0.6559999999999999,0.5720000000000001,-8.21,0.0627,168008,0.0228,0.0935,0.1639999999999999,0.176,Dark Trap,Risky
1SHei85qV8JtytFwJq3MkF,0.904,0.575,-7.822999999999999,0.346,177748,0.0493,0.0,0.256,0.359,Dark Trap,break da law
1T5mVPJE6LilJ7f73L3UDo,0.6679999999999999,0.805,-4.964,0.1009999999999999,166624,0.161,1.69e-06,0.139,0.31,Dark Trap,Gook
577YBGuskWkVDCxZrLRB4v,0.964,0.487,-6.071000000000001,0.421,154024,0.0012699999999999,6.57e-06,0.115,0.107,Dark Trap,Pure Cocaine
6yMU8B5bngQpBBcYaFWqBC,0.635,0.632,-8.21,0.275,250373,0.000185,0.0,0.0615,0.233,Dark Trap,Real in My Veins (feat. T-Shyne)
0oK6aZFtGPCCQ83lChpGO3,0.813,0.483,-8.044,0.457,202105,0.144,0.0,0.0991,0.3979999999999999,Dark Trap,Nolia (feat. Kevin Gates)
7hZoTr4ffMGqm9opMiGmBp,0.653,0.91,-3.797,0.319,150819,0.114,0.0,0.111,0.818,Dark Trap,ONCE UPON A TIME (FREESTYLE)
7C3Q2ZwTi8Uv5egru4g03j,0.851,0.5589999999999999,-8.267000000000001,0.3279999999999999,201146,0.306,1.6899999999999997e-05,0.108,0.292,Dark Trap,PEN
1q9q1qYxWEumKDEcSq5ztg,0.8059999999999999,0.426,-8.093,0.474,121519,0.023,0.0,0.133,0.0626,Dark Trap,What You Want
7yMvF3mjdsFStdOiMpiFNx,0.71,0.715,-7.965,0.0817,168227,0.251,3.02e-06,0.289,0.449,Dark Trap,Analog Keys
4fga12MJbUa7ShmyJKHeIJ,0.7170000000000001,0.436,-8.633,0.109,168493,0.295,0.0,0.11,0.391,Dark Trap,Purple Baguettes
3L19besdNQzd342qL78xqm,0.81,0.55,-7.46,0.17,214593,0.0114,5.69e-06,0.107,0.183,Dark Trap,Demons and Angels (feat. Juice WRLD)
2JTF8oe4V274JR1WnOW4Jl,0.691,0.755,-4.229,0.237,186667,0.0563,0.00072,0.261,0.331,Dark Trap,Slow Motion
7e5WppzulpdTKAQu7uUNch,0.578,0.721,-5.105,0.131,247615,0.0103,0.0,0.3289999999999999,0.662,Dark Trap,Dem Callin' (feat. Ramriddlz)
1wGnp7ejkCuXRsehXx0PNP,0.63,0.3989999999999999,-9.869,0.178,214192,0.105,0.174,0.2339999999999999,0.0657,Dark Trap,RIP Luv
737gwrDNwTCAwAjy02FSMO,0.7559999999999999,0.746,-6.397,0.142,168883,0.236,0.0,0.0999,0.0793,Dark Trap,Story: No Title
1sMalYr4ASm3kOr3K9JEh6,0.804,0.422,-8.788,0.35,163653,0.0624,1.41e-06,0.1369999999999999,0.157,Dark Trap,Hurtin
27gIYiauwut951G7lpt9Zr,0.89,0.607,-6.916,0.124,233040,0.158,0.0002279999999999,0.118,0.2239999999999999,Dark Trap,monster
7LAhKXDNWwq3CmnFP3UIOP,0.7390000000000001,0.405,-10.897,0.0852,147987,0.442,0.211,0.158,0.127,Dark Trap,Nightmare
5wPhznwiMGc1tUojiEkAkG,0.755,0.517,-9.804,0.0751,154560,0.754,0.0,0.127,0.6990000000000001,Dark Trap,Elimination
7rC5Pl8rQSX4myONQHYPBK,0.754,0.575,-8.392999999999999,0.0682,205147,0.045,0.00131,0.276,0.491,Dark Trap,Mob Ties
2WqI0sAHJF10fOt6fl76oI,0.7559999999999999,0.452,-8.338,0.0723,174107,0.181,2.99e-05,0.196,0.216,Dark Trap,Gucci Snake
4pCEIQ6wBVuaJdER5bALtO,0.852,0.432,-8.04,0.501,236571,0.0599,0.0,0.146,0.258,Dark Trap,That's a Rack
2wFwbyCz96QFLm2L6esbgf,0.64,0.615,-10.067,0.0828,65640,0.0521,0.0,0.479,0.642,Dark Trap,BUSHY B INTERLUDE
6PoKfDY78ih5OveWirggRX,0.8590000000000001,0.506,-8.115,0.418,187465,0.105,0.0,0.113,0.153,Dark Trap,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV)
0mOp9tWdCRHfYwwVaO8ezw,0.759,0.562,-6.228,0.149,189443,0.293,0.0,0.0979,0.706,Dark Trap,Derek Fisher (feat. Lil Baby)
4odbaySGxXOgH7ISBUfgvg,0.925,0.575,-5.992000000000001,0.163,155493,0.0238,0.0,0.105,0.165,Dark Trap,Know Me
70H6NS297gvxm2TQAeMmQj,0.5429999999999999,0.6629999999999999,-4.888,0.0581,173620,0.524,0.000181,0.142,0.1989999999999999,Dark Trap,Lift Off
5LEGgK84dYjrrX4ChqmQ0h,0.411,0.5870000000000001,-7.433,0.37,162693,0.239,6.7e-06,0.0821,0.0763,Dark Trap,Who Hurt You
3CDVMejYHnB1SkEEx0T1N4,0.635,0.7929999999999999,-4.333,0.0322,201856,0.000647,0.747,0.113,0.281,Dark Trap,Many Men
6bVaBrtu7A4LkCw5achPpU,0.741,0.479,-5.899,0.302,204444,0.0544,0.0,0.231,0.0971,Dark Trap,Molly
56yyecUavZFNRc9W5t0P8O,0.733,0.722,-5.07,0.0842,222027,0.0359,6.34e-06,0.111,0.29,Dark Trap,CASH COW
4B8vU5oDXVxO5OkLAI4aLx,0.593,0.632,-5.381,0.541,235232,0.0133,0.0,0.64,0.0789,Dark Trap,out for the night - part 2
4B4kCE93q1jLdH4tXyKjaO,0.765,0.578,-8.895,0.0937,156587,0.17,4.04e-06,0.12,0.642,Dark Trap,Messy
1zWb0YeEBlvCzsc2QV8yZ1,0.7509999999999999,0.321,-9.628,0.114,123533,0.0559999999999999,0.00223,0.145,0.0396,Dark Trap,Mad
38iaENfG11eBFgak4gt018,0.823,0.703,-2.6910000000000003,0.298,194214,0.0161,1.35e-06,0.294,0.26,Dark Trap,No Opp Left Behind
1HnofMRgApSAr05aq75tRm,0.311,0.637,-6.204,0.0754,127072,0.0821,5.2e-06,0.11,0.1969999999999999,Dark Trap,Red Beam
1EhKjDuSzkr0CcypiYG6oH,0.735,0.613,-7.736000000000001,0.133,131040,0.379,0.0,0.103,0.6659999999999999,Dark Trap,Zits
0NXeZp31dd0cJ9t8FdKsTg,0.867,0.517,-6.914,0.307,181040,0.0116,0.0,0.31,0.271,Dark Trap,Rockstar Chainz
07o0lU9VQXJ88OxLTid8kz,0.873,0.4429999999999999,-8.707,0.0964,196731,0.0197,0.0,0.11,0.259,Dark Trap,Designer Talk
76b6nZKY6wKpyfmmLRlMUX,0.7559999999999999,0.382,-12.445,0.283,169081,0.2,3.8e-06,0.122,0.419,Dark Trap,"%%%% (feat. Lucki, Deezy)"
7BJ33p5i27eytzaxmDZOc7,0.524,0.84,-4.556,0.0317,161004,0.00361,0.0,0.154,0.0397,Dark Trap,Red Bottoms
4rZjP7Y7cOSRLuo6plS1bP,0.828,0.767,-8.607000000000001,0.0349,130873,0.134,0.0242,0.119,0.504,Dark Trap,I Dont Care
06g6RbAQad8bIClfNbBKRJ,0.539,0.516,-6.033,0.0335,202480,0.0123,0.0,0.11,0.321,Dark Trap,Fall
2LymrmdPzZttyG6fNQCuym,0.401,0.736,-4.99,0.311,126003,0.104,0.0571,0.198,0.301,Dark Trap,TaleOfAGhost (Prod. The Virus and Antidote)
6d41BYMdROenKskBiBZbsZ,0.848,0.461,-9.335,0.249,124897,0.0087599999999999,6.92e-05,0.0937,0.29,Dark Trap,Franch
5fBIsVBzbLYuwfZCgQGgeX,0.55,0.469,-10.375,0.0423,144482,0.1159999999999999,0.000113,0.5539999999999999,0.0374,Dark Trap,Glitch
0eYGpzJqJcq11TThkcKL8w,0.9,0.5,-8.471,0.2189999999999999,141790,0.0158,0.0011099999999999,0.1119999999999999,0.0666,Dark Trap,Hounds
6SXcRZ7Gh2IKgPJDaaWylI,0.6659999999999999,0.625,-5.965,0.0523,141932,0.0472,0.0,0.0579999999999999,0.11,Dark Trap,Antisocial
6iboZLkJ5dIoX5tj4M7O3Z,0.787,0.575,-9.183,0.0752,164533,0.064,7.09e-06,0.138,0.0399,Dark Trap,Death Metal
2MyDUD7iTxRhquSgp8LSfx,0.7290000000000001,0.815,-5.212000000000001,0.129,109920,0.0629,0.00683,0.153,0.286,Dark Trap,Las Ovejas Mueren
0N30I1ppIzWlNpcBlNd2Gv,0.752,0.539,-6.182,0.297,177470,0.139,0.0,0.324,0.366,Dark Trap,2 Weeks Later
5XSgFF5YZc4WfTS9zGdAZK,0.685,0.82,-5.625,0.0968,201200,0.0848,0.0003129999999999,0.6509999999999999,0.29,Dark Trap,dread
2mExAsrNxfZL92C4yft1LY,0.3929999999999999,0.86,-2.607,0.105,97515,0.0192,0.0,0.331,0.603,Dark Trap,Dirty Teenz
4A7geYPVrWlFeZ3L1lnNU0,0.727,0.351,-13.803,0.0871,162978,0.3279999999999999,0.89,0.1009999999999999,0.165,Dark Trap,I'll Be Back
6eENZrNRB6N7y7zPzCng86,0.629,0.51,-9.809,0.348,192913,0.238,0.0,0.132,0.345,Dark Trap,LOCKED UP
6r2xFhwkWj9XBVMOWXyxJo,0.578,0.705,-5.917999999999999,0.284,204410,0.552,0.000399,0.0822,0.3329999999999999,Dark Trap,Heavensent
5IKlFrSDNY3JqG8NFJlH1U,0.7,0.825,-5.234,0.0848,247731,0.183,0.7979999999999999,0.107,0.115,Dark Trap,Beneath
5scUloXNuUfwISoLpKgZty,0.523,0.5579999999999999,-13.183,0.409,237016,0.5670000000000001,0.00687,0.103,0.0757,Dark Trap,"IWonderWhoTookMyPlaceThisTime (Feat. Corpse Husband, ZOTiYAC, TMTTMF, Izzo Kenpachi)"
7ucHluyZPqhi2nzdWCCVNm,0.6709999999999999,0.6759999999999999,-6.172000000000001,0.0448,110040,0.0589,0.0,0.0674,0.3429999999999999,Dark Trap,OVER
00p85inzGeXRXgqDVn7Ftq,0.7559999999999999,0.4529999999999999,-9.965,0.318,144380,0.0039,0.0,0.632,0.114,Dark Trap,Laps
46PXHKVLitdabumZZd5Z9Q,0.598,0.318,-13.217,0.0679,200647,0.196,0.0,0.319,0.0819,Dark Trap,Closure
3kZAm2TC74lBJFPDoV40Qc,0.973,0.446,-9.355,0.0612,135340,0.0303,1.75e-05,0.121,0.265,Dark Trap,Psycho Pass
29oQlTERHAlTPHEYw5xvZy,0.631,0.67,-9.829,0.0622,185491,0.0223,0.138,0.358,0.0611,Dark Trap,Aahhyeahh
